id,listing_url,name,host_id,host_name,host_is_superhost,neighbourhood_cleansed,accommodates,bathrooms,bedrooms,amenities,price
20355620,https://www.airbnb.com/rooms/20355620,2nd Master Bedroom in large 2 story house,45040916,Alan,f,Bernal Heights,2,1,1,"""Hot water"",""Free parking on premises"",""Building staff"",""Fire extinguisher"",""Wifi"",""Private entrance"",""Lock on bedroom door"",""Shampoo"",""Carbon monoxide alarm"",""TV"",""Hair dryer"",""Free street parking"",""Essentials"",""Smoke alarm""",$113.00 
20361588,https://www.airbnb.com/rooms/20361588,"Long term avail, Safe, Clean 1bdrm suite w/parking",104809788,Elyssa,t,West of Twin Peaks,2,1,1,"""Heating"",""Hot water"",""Stove"",""Iron"",""Dryer"",""Coffee maker"",""Carbon monoxide alarm"",""Luggage dropoff allowed"",""Private entrance"",""Microwave"",""Hangers"",""Essentials"",""Laptop-friendly workspace"",""Smoke alarm"",""Extra pillows and blankets"",""Refrigerator"",""Free parking on premises"",""Shower gel"",""Fire extinguisher"",""Wifi"",""Cooking basics"",""Shampoo"",""TV"",""Dishes and silverware"",""Hair dryer"",""Single level home"",""Long term stays allowed"",""Kitchen"",""Washer"",""Keypad"",""Cable TV"",""Oven"",""Bed linens"",""Free street parking""",$141.00 
20361695,https://www.airbnb.com/rooms/20361695,3BR Pet-friendly Marina House on Moscone Park,3130819,Shana,t,Marina,4,1,3,"""Heating"",""Hot water"",""Iron"",""Dryer"",""Carbon monoxide alarm"",""Indoor fireplace"",""Luggage dropoff allowed"",""Lockbox"",""Hangers"",""Essentials"",""Smoke alarm"",""First aid kit"",""Laptop-friendly workspace"",""Free parking on premises"",""Fire extinguisher"",""Wifi"",""Shampoo"",""TV"",""Hair dryer"",""Long term stays allowed"",""Kitchen"",""Washer"",""Free street parking""",$215.00 
20364980,https://www.airbnb.com/rooms/20364980,Bliss in Bayview - 4 beds/3 baths with parking,1258368,Faiz,t,Bayview,8,3,4,"""Heating"",""Hot water"",""Stove"",""Iron"",""Dryer"",""Coffee maker"",""Carbon monoxide alarm"",""Dishwasher"",""Luggage dropoff allowed"",""Microwave"",""Hangers"",""Essentials"",""Laptop-friendly workspace"",""Smoke alarm"",""Extra pillows and blankets"",""Refrigerator"",""Free parking on premises"",""Wifi"",""Cooking basics"",""Shampoo"",""TV"",""Dishes and silverware"",""Patio or balcony"",""Garden or backyard"",""Hair dryer"",""Long term stays allowed"",""Kitchen"",""Keypad"",""Washer"",""Cable TV"",""Oven"",""Bed linens""",$225.00 
20365447,https://www.airbnb.com/rooms/20365447,"Dream Room at Bliss, Ensuite bath",1258368,Faiz,t,Bayview,2,1,1,"""Heating"",""Hot water"",""Stove"",""Iron"",""Dryer"",""Coffee maker"",""Carbon monoxide alarm"",""Dishwasher"",""Luggage dropoff allowed"",""Microwave"",""Hangers"",""Essentials"",""Laptop-friendly workspace"",""Smoke alarm"",""Refrigerator"",""Free parking on premises"",""Wifi"",""Lock on bedroom door"",""Cooking basics"",""Shampoo"",""Garden or backyard"",""Dishes and silverware"",""Patio or balcony"",""Hair dryer"",""Long term stays allowed"",""Kitchen"",""Washer"",""Keypad"",""Cable TV"",""Oven"",""Bed linens""",$55.00 
20367610,https://www.airbnb.com/rooms/20367610,Walk/Bike Score 95+ Netflix Fast wifi/ kitchen,35433848,Je & Derren,t,Outer Sunset,2,2,1,"""Heating"",""Hot water"",""Iron"",""Dryer"",""Coffee maker"",""Carbon monoxide alarm"",""Lockbox"",""Microwave"",""Hangers"",""Essentials"",""Laptop-friendly workspace"",""Smoke alarm"",""First aid kit"",""Refrigerator"",""Fire extinguisher"",""Wifi"",""Lock on bedroom door"",""Cooking basics"",""Shampoo"",""TV"",""Dishes and silverware"",""Garden or backyard"",""Hair dryer"",""Kitchen"",""Washer"",""Bed linens"",""Free street parking""",$70.00 
20367796,https://www.airbnb.com/rooms/20367796,Walk/Bike Score 95+ | full kitchen| 2 Bathrooms,35433848,Je & Derren,t,Parkside,2,2,1,"""Hot water"",""Iron"",""Dryer"",""Coffee maker"",""Carbon monoxide alarm"",""Lockbox"",""Microwave"",""Hangers"",""Essentials"",""Laptop-friendly workspace"",""Smoke alarm"",""First aid kit"",""Refrigerator"",""Fire extinguisher"",""Wifi"",""Lock on bedroom door"",""Cooking basics"",""Shampoo"",""TV"",""Dishes and silverware"",""Garden or backyard"",""Hair dryer"",""Single level home"",""Kitchen"",""Washer"",""Bed linens"",""Free street parking""",$40.00 
20386464,https://www.airbnb.com/rooms/20386464,Period Charms and Garden Oasis in Noe Valley,17506355,Won Chan (원찬),t,Noe Valley,4,1,2,"""Bathroom essentials"",""Heating"",""Dishwasher"",""Fire extinguisher"",""Wifi"",""Bedroom comforts"",""Bathtub"",""Washer"",""Iron"",""Garden or backyard"",""Dryer"",""Self check-in"",""TV"",""Room-darkening shades"",""Full kitchen"",""Coffee maker"",""Hair dryer"",""Free street parking"",""Carbon monoxide alarm"",""Smoke alarm""",$389.00 
20393341,https://www.airbnb.com/rooms/20393341,Hikers Haven - Guest Suite w/easy street parking,337960,M. Cristina,t,Castro/Upper Market,2,1,1,"""Heating"",""Hot water"",""Iron"",""Dryer"",""Coffee maker"",""Carbon monoxide alarm"",""Lockbox"",""Private entrance"",""Microwave"",""Hangers"",""Essentials"",""Laptop-friendly workspace"",""First aid kit"",""Smoke alarm"",""Extra pillows and blankets"",""Refrigerator"",""Shower gel"",""Wifi"",""Shampoo"",""Garden or backyard"",""TV"",""Dishes and silverware"",""Hair dryer"",""Long term stays allowed"",""Kitchen"",""Washer"",""Cable TV"",""Bed linens"",""Free street parking""",$114.00 
20397022,https://www.airbnb.com/rooms/20397022,Designer showplace bright colorful room,1700823,Jennifer,t,Marina,1,1,1,"""Heating"",""Hot water"",""Iron"",""Carbon monoxide alarm"",""Coffee maker"",""Paid parking off premises"",""Private entrance"",""Microwave"",""Hangers"",""Essentials"",""Laptop-friendly workspace"",""First aid kit"",""Smoke alarm"",""Extra pillows and blankets"",""Refrigerator"",""Fire extinguisher"",""Wifi"",""Bathtub"",""Lock on bedroom door"",""Shampoo"",""TV"",""Dishes and silverware"",""Room-darkening shades"",""Patio or balcony"",""Hair dryer"",""Long term stays allowed"",""Host greets you"",""Kitchen"",""Cable TV"",""Bed linens"",""Free street parking""",$135.00 
20408154,https://www.airbnb.com/rooms/20408154,"Nice room, walk to Golden Gate Park.",81226014,Lynn & Ray,t,Outer Sunset,2,1.5,1,"""Heating"",""Hot water"",""Iron"",""Dryer"",""Carbon monoxide alarm"",""Luggage dropoff allowed"",""Microwave"",""Hangers"",""Essentials"",""Laptop-friendly workspace"",""First aid kit"",""Smoke alarm"",""Extra pillows and blankets"",""Refrigerator"",""Wifi"",""Lock on bedroom door"",""Shampoo"",""Dishes and silverware"",""Hair dryer"",""Washer"",""Keypad"",""Bed linens"",""Free street parking"",""Ethernet connection""",$78.00 
20408951,https://www.airbnb.com/rooms/20408951,EXCEPTIONAL RUSSIAN HILL HOME: 2Bd/2.5Ba,145546453,Marcia,f,Russian Hill,4,2.5,2,"""Smoke alarm"",""Indoor fireplace"",""Heating"",""Hot water"",""Kitchen"",""Fire extinguisher"",""Wifi"",""Private entrance"",""Bathtub"",""Washer"",""Iron"",""Fireplace guards"",""Cable TV"",""Dryer"",""TV"",""Hangers"",""Carbon monoxide alarm"",""Hair dryer"",""Essentials"",""Laptop-friendly workspace""",$514.00 
20424404,https://www.airbnb.com/rooms/20424404,"Full private level-great for families, central BH!",2666465,Elizabeth,t,Bernal Heights,4,1,1,"""Heating"",""Hot water"",""Children\u2019s books and toys"",""Iron"",""Dryer"",""Coffee maker"",""Carbon monoxide alarm"",""Pack \u2019n Play/travel crib"",""Luggage dropoff allowed"",""Private entrance"",""Microwave"",""Hangers"",""Essentials"",""Laptop-friendly workspace"",""Smoke alarm"",""First aid kit"",""Extra pillows and blankets"",""Refrigerator"",""Fire extinguisher"",""Wifi"",""Outlet covers"",""Shampoo"",""Garden or backyard"",""TV"",""Dishes and silverware"",""Hair dryer"",""Children\u2019s dinnerware"",""Breakfast"",""Babysitter recommendations"",""Washer"",""Smart lock"",""Bed linens"",""Free street parking""",$135.00 
20424773,https://www.airbnb.com/rooms/20424773,Beautifully Minimalist Master with Views in SOMA,2415252,Johanna,t,South of Market,2,1,1,"""Bathroom essentials"",""Gym"",""Heating"",""Dishwasher"",""Elevator"",""Fire extinguisher"",""Wifi"",""Bedroom comforts"",""Washer"",""Iron"",""Dryer"",""TV"",""Coffee maker"",""Carbon monoxide alarm"",""Full kitchen"",""Hair dryer"",""Smoke alarm""",$150.00 
20425693,https://www.airbnb.com/rooms/20425693,Buena Vista Retreat,21226960,Toni,t,Castro/Upper Market,2,2,1,"""Smoke alarm"",""Refrigerator"",""Heating"",""Hot water"",""Kitchen"",""Fire extinguisher"",""Wifi"",""Keypad"",""Iron"",""Shampoo"",""Cable TV"",""TV"",""Coffee maker"",""Hangers"",""Garden or backyard"",""Hair dryer"",""Free street parking"",""Essentials"",""Laptop-friendly workspace""",$195.00 
20439767,https://www.airbnb.com/rooms/20439767,155Rm2 Quiet Cozy Bedroom w/ Private Bath & Entry,145867343,Ming,f,Visitacion Valley,2,1,1,"""Smoke alarm"",""Refrigerator"",""Heating"",""Hot water"",""Wifi"",""Lockbox"",""Private entrance"",""Lock on bedroom door"",""Microwave"",""Shampoo"",""Hangers"",""Bed linens"",""Hair dryer"",""Free street parking"",""Essentials"",""Laptop-friendly workspace""",$89.00 
20460402,https://www.airbnb.com/rooms/20460402,"Family Stay -  Renovated, Quiet 3bed/2ba w/Parking",1626997,Winnie,t,Excelsior,6,2,3,"""Heating"",""Hot water"",""Children\u2019s books and toys"",""Stove"",""Iron"",""Dryer"",""Coffee maker"",""Carbon monoxide alarm"",""Pack \u2019n Play/travel crib"",""Dishwasher"",""Lockbox"",""Private entrance"",""BBQ grill"",""Microwave"",""Hangers"",""Essentials"",""Laptop-friendly workspace"",""Smoke alarm"",""Extra pillows and blankets"",""Refrigerator"",""Free parking on premises"",""Fire extinguisher"",""Wifi"",""Cooking basics"",""Shampoo"",""TV"",""Dishes and silverware"",""Room-darkening shades"",""Garden or backyard"",""Hair dryer"",""Long term stays allowed"",""Kitchen"",""Washer"",""Oven"",""Bed linens"",""Free street parking""",$200.00 
20488889,https://www.airbnb.com/rooms/20488889,Prentiss - Cortland Bernal Heights 1BEDROOM/1BATH,38836,Bernat,t,Bernal Heights,2,1,1,"""Smoke alarm"",""Heating"",""Hot water"",""Kitchen"",""Hangers"",""Wifi"",""Private entrance"",""Washer"",""Iron"",""Dishes and silverware"",""Cable TV"",""Dryer"",""TV"",""Coffee maker"",""Bed linens"",""Hair dryer"",""Free street parking"",""Essentials"",""Laptop-friendly workspace""",$78.00 
20500854,https://www.airbnb.com/rooms/20500854,Stay in Notable SF Novelist's Flat,12878539,Janis,t,Glen Park,4,2,2,"""Heating"",""Hot water"",""Stove"",""Iron"",""Dryer"",""Coffee maker"",""Carbon monoxide alarm"",""Dishwasher"",""Luggage dropoff allowed"",""Lockbox"",""Private entrance"",""Microwave"",""Hangers"",""Essentials"",""Laptop-friendly workspace"",""Smoke alarm"",""Extra pillows and blankets"",""Refrigerator"",""Fire extinguisher"",""Wifi"",""Cooking basics"",""Shampoo"",""TV"",""Dishes and silverware"",""Garden or backyard"",""Patio or balcony"",""Hair dryer"",""Kitchen"",""Washer"",""Cable TV"",""Oven"",""Bed linens"",""Free street parking""",$195.00 
20501065,https://www.airbnb.com/rooms/20501065,Chic Modern 2BR Mission/Potrero *Summer Specials!,146358111,Toral,t,Mission,3,1,2,"""Heating"",""Hot water"",""Stove"",""Iron"",""Carbon monoxide alarm"",""Dishwasher"",""Private entrance"",""Microwave"",""Hangers"",""Essentials"",""Laptop-friendly workspace"",""Smoke alarm"",""Refrigerator"",""Wifi"",""Cooking basics"",""Shampoo"",""TV"",""Dishes and silverware"",""Hair dryer"",""Long term stays allowed"",""Kitchen"",""Keypad"",""Oven"",""Free street parking""",$129.00 
20501268,https://www.airbnb.com/rooms/20501268,Modern design - 2BR/2BA in Mission Dolores,11025922,Jorge,t,Castro/Upper Market,4,2,2,"""Heating"",""Hot water"",""Stove"",""Air conditioning"",""Iron"",""Dryer"",""Coffee maker"",""Carbon monoxide alarm"",""Indoor fireplace"",""Dishwasher"",""Luggage dropoff allowed"",""Lockbox"",""Private entrance"",""BBQ grill"",""Microwave"",""Hangers"",""Essentials"",""Laptop-friendly workspace"",""Smoke alarm"",""Refrigerator"",""Fire extinguisher"",""Wifi"",""Cooking basics"",""Shampoo"",""TV"",""Dishes and silverware"",""Garden or backyard"",""Hair dryer"",""Long term stays allowed"",""Baking sheet"",""Kitchen"",""Washer"",""Oven"",""Barbecue utensils""",$270.00 
20505903,https://www.airbnb.com/rooms/20505903,Gorgeous Master Bedroom - Private Bathroom,145873215,Tiffany,t,South of Market,1,1,1,"""Bathroom essentials"",""Paid parking off premises"",""Kitchen"",""Heating"",""Dishwasher"",""Fire extinguisher"",""Wifi"",""Bedroom comforts"",""Washer"",""Iron"",""Garden or backyard"",""Dryer"",""Self check-in"",""TV"",""Room-darkening shades"",""Coffee maker"",""Carbon monoxide alarm"",""Hair dryer"",""Smoke alarm""",$79.00 
20543892,https://www.airbnb.com/rooms/20543892,Bright Slice of the Sunset with Private Suite and Deck,3344835,Kelly,t,Outer Sunset,2,1,1,"""Bathroom essentials"",""Heating"",""Fire extinguisher"",""Wifi"",""Bedroom comforts"",""Iron"",""Garden or backyard"",""Carbon monoxide alarm"",""Self check-in"",""TV"",""Coffee maker"",""Kitchenette"",""Hair dryer"",""Free street parking"",""Smoke alarm""",$113.00 
20553667,https://www.airbnb.com/rooms/20553667,Russian Hill-Renovated 2BR/1BA Flat & Parking,38606602,Jennifer,f,Russian Hill,6,1,2,"""Smoke alarm"",""Heating"",""Kitchen"",""Free parking on premises"",""Fire extinguisher"",""Wifi"",""Private entrance"",""Washer"",""Iron"",""Keypad"",""Dryer"",""TV"",""Shampoo"",""Hangers"",""Carbon monoxide alarm"",""Hair dryer"",""Essentials"",""Laptop-friendly workspace""",$140.00 
20563658,https://www.airbnb.com/rooms/20563658,Private Garden Suite,162565,Rishi,f,West of Twin Peaks,4,1,2,"""Heating"",""Hot water"",""Iron"",""Carbon monoxide alarm"",""Coffee maker"",""Pocket wifi"",""Indoor fireplace"",""Luggage dropoff allowed"",""Private entrance"",""Microwave"",""Hangers"",""Essentials"",""Laptop-friendly workspace"",""First aid kit"",""Smoke alarm"",""Extra pillows and blankets"",""Refrigerator"",""Free parking on premises"",""Shower gel"",""Fire extinguisher"",""Wifi"",""Bathtub"",""Shampoo"",""Garden or backyard"",""TV"",""Dishes and silverware"",""Hair dryer"",""Long term stays allowed"",""Keypad"",""Bed linens"",""Ethernet connection""",$130.00 
20573374,https://www.airbnb.com/rooms/20573374,"Modern Mission Edwardian, 2 fluffy queen beds",15028456,Jane,f,Mission,4,1,2,"""Heating"",""Hot water"",""Stove"",""Iron"",""Dryer"",""Coffee maker"",""Carbon monoxide alarm"",""Paid parking off premises"",""Dishwasher"",""Luggage dropoff allowed"",""Lockbox"",""Microwave"",""Hangers"",""Essentials"",""Laptop-friendly workspace"",""First aid kit"",""Smoke alarm"",""Refrigerator"",""Fire extinguisher"",""Wifi"",""Cooking basics"",""Shampoo"",""Dishes and silverware"",""Hair dryer"",""Long term stays allowed"",""Kitchen"",""Washer"",""Oven""",$148.00 
20575733,https://www.airbnb.com/rooms/20575733,5932 - Cozy & Charming Bedroom with Private Bath,136131559,Cindy And Michelle,t,Outer Sunset,1,1,1,"""Heating"",""Hot water"",""Stove"",""Iron"",""Dryer"",""Coffee maker"",""Carbon monoxide alarm"",""Dishwasher"",""Private entrance"",""Microwave"",""Hangers"",""Essentials"",""Laptop-friendly workspace"",""Smoke alarm"",""Extra pillows and blankets"",""Refrigerator"",""Fire extinguisher"",""Wifi"",""Lock on bedroom door"",""Cooking basics"",""Shampoo"",""Dishes and silverware"",""Hair dryer"",""Long term stays allowed"",""Kitchen"",""Washer"",""Keypad"",""Oven"",""Free street parking""",$55.00 
20591785,https://www.airbnb.com/rooms/20591785,Spacious 1 bedroom condo w/ roofdeck in Nob Hill,25824429,Ehson,t,Nob Hill,2,1,1,"""Smoke alarm"",""Refrigerator"",""Kitchen"",""Hangers"",""Dishwasher"",""Wifi"",""Stove"",""Washer"",""Dishes and silverware"",""Cooking basics"",""Dryer"",""TV"",""Oven"",""Coffee maker"",""BBQ grill"",""Patio or balcony"",""Carbon monoxide alarm"",""Essentials"",""Laptop-friendly workspace""",$400.00 
20608059,https://www.airbnb.com/rooms/20608059,"Bright, quiet getaway in the middle of SF.",147285118,Carol,t,Twin Peaks,2,1,1,"""Heating"",""Hot water"",""Hangers"",""Fire extinguisher"",""Wifi"",""Lock on bedroom door"",""Keypad"",""Shampoo"",""Garden or backyard"",""Carbon monoxide alarm"",""Essentials"",""Bed linens"",""Hair dryer"",""Free street parking"",""Single level home"",""Smoke alarm""",$85.00 
20608608,https://www.airbnb.com/rooms/20608608,Charming 3 BR + garden in fabulous location!,13615078,Amber,f,Glen Park,6,2,3,"""Changing table"",""Heating"",""Hot water"",""Children\u2019s books and toys"",""Stove"",""Dryer"",""Coffee maker"",""Carbon monoxide alarm"",""Dishwasher"",""Private entrance"",""BBQ grill"",""Microwave"",""Hangers"",""Essentials"",""Laptop-friendly workspace"",""First aid kit"",""Smoke alarm"",""Extra pillows and blankets"",""Refrigerator"",""Shower gel"",""Fire extinguisher"",""Wifi"",""Bathtub"",""Cooking basics"",""Shampoo"",""Garden or backyard"",""Dishes and silverware"",""Patio or balcony"",""Long term stays allowed"",""Children\u2019s dinnerware"",""Baking sheet"",""Kitchen"",""High chair"",""Babysitter recommendations"",""Washer"",""Oven"",""Barbecue utensils"",""Bed linens""",$165.00 
20614171,https://www.airbnb.com/rooms/20614171,"private room in Nob Hill/full bed/hacknsleep,com",1682188,Nika & Sergii,f,Nob Hill,1,6,1,"""Smoke alarm"",""Heating"",""Kitchen"",""Wifi"",""Lock on bedroom door"",""Air conditioning"",""Washer"",""Iron"",""Dryer"",""Carbon monoxide alarm"",""Hangers"",""Hair dryer"",""Essentials"",""Laptop-friendly workspace""",$58.00 
20614522,https://www.airbnb.com/rooms/20614522,Twin bed in private room/Outpost Club,83318363,Nika & Sergii,f,Nob Hill,1,6,1,"""Heating"",""Kitchen"",""Wifi"",""Lock on bedroom door"",""Air conditioning"",""Washer"",""Iron"",""Dryer"",""Carbon monoxide alarm"",""Hangers"",""Hair dryer"",""Essentials"",""Smoke alarm""",$62.00 
20620600,https://www.airbnb.com/rooms/20620600,Castro Contemporary meets 1920's Charm,44927,Ken & Joe,t,Castro/Upper Market,4,2,2,"""Heating"",""Hot water"",""Children\u2019s books and toys"",""Stove"",""Iron"",""Dryer"",""Coffee maker"",""Carbon monoxide alarm"",""Indoor fireplace"",""Dishwasher"",""Lockbox"",""Private entrance"",""Hangers"",""Essentials"",""Laptop-friendly workspace"",""First aid kit"",""Smoke alarm"",""Extra pillows and blankets"",""Refrigerator"",""Fire extinguisher"",""Wifi"",""Cooking basics"",""Shampoo"",""TV"",""Dishes and silverware"",""Hair dryer"",""Kitchen"",""Washer"",""Oven"",""Bed linens"",""Free street parking""",$503.00 
20635517,https://www.airbnb.com/rooms/20635517,1900 Edwardian; 2 Bright Spacious Rooms w/4 beds,18151037,Valerie,t,Noe Valley,6,2.5,2,"""Heating"",""Hot water"",""Iron"",""Dryer"",""Carbon monoxide alarm"",""Pack \u2019n Play/travel crib"",""Hangers"",""Essentials"",""Smoke alarm"",""First aid kit"",""Laptop-friendly workspace"",""Fire extinguisher"",""Wifi"",""Lock on bedroom door"",""Shampoo"",""TV"",""Hair dryer"",""Kitchen"",""Washer"",""Keypad"",""Free street parking""",$217.00 
